ID,Lang,Blk,BlkTrlNum,TrlNum,Tar,Cue,TarPos,TarDir,Acc,RT
S180,M,B1,BT92,T124,Congruent,Spatial,Below,Left,1,710.24
S180,M,B1,BT93,T125,Incongruent,Spatial,Above,Left,1,454.83
S180,M,B1,BT94,T126,Congruent,Double,Above,Left,1,498.32
S180,M,B1,BT95,T127,Congruent,Double,Below,Right,1,618.09
S180,M,B1,BT96,T128,Incongruent,Spatial,Above,Left,1,482.29
S180,M,B2,BT1,T129,Congruent,Spatial,Below,Left,1,585.21
S180,M,B2,BT2,T130,Incongruent,None,Above,Right,1,622.89
S180,M,B2,BT3,T131,Incongruent,Double,Above,Left,1,556.99
S180,M,B2,BT4,T132,Incongruent,None,Below,Left,1,621.39
S180,M,B2,BT5,T133,Congruent,Double,Above,Left,1,406.34
S180,M,B2,BT6,T134,Incongruent,Double,Below,Right,1,635.9
S180,M,B2,BT7,T135,Incongruent,None,Below,Right,1,467.66
S180,M,B2,BT8,T136,Congruent,None,Below,Right,1,539.39
S180,M,B2,BT9,T137,Incongruent,Double,Above,Right,0,338.24
S180,M,B2,BT10,T138,Congruent,Spatial,Below,Right,1,465.22
S180,M,B2,BT11,T139,Congruent,None,Below,Left,1,622.7
S180,M,B2,BT12,T140,Incongruent,Central,Below,Left,1,576.97
S180,M,B2,BT13,T141,Congruent,Central,Below,Right,1,415.61
S180,M,B2,BT14,T142,Congruent,Double,Below,Left,1,542.82
S180,M,B2,BT15,T143,Incongruent,Double,Above,Right,0,345
S180,M,B2,BT16,T144,Incongruent,Central,Above,Right,1,595.07
S180,M,B2,BT17,T145,Congruent,Central,Above,Left,1,589.59
S180,M,B2,BT18,T146,Congruent,Central,Below,Left,1,481.44
S180,M,B2,BT19,T147,Incongruent,Double,Below,Left,1,588.9
S180,M,B2,BT20,T148,Incongruent,Spatial,Below,Right,1,626.67
S180,M,B2,BT21,T149,Congruent,Double,Below,Right,1,627.56
S180,M,B2,BT22,T150,Congruent,Spatial,Below,Left,1,539.21
S180,M,B2,BT23,T151,Congruent,None,Below,Right,1,521.64
S180,M,B2,BT24,T152,Incongruent,Central,Above,Left,1,586
S180,M,B2,BT25,T153,Congruent,Central,Below,Left,1,514.48
S180,M,B2,BT26,T154,Congruent,Central,Above,Left,1,410.17
S180,M,B2,BT27,T155,Incongruent,Spatial,Above,Right,0,584.2
S180,M,B2,BT28,T156,Incongruent,None,Above,Right,1,702.48
S180,M,B2,BT29,T157,Congruent,Central,Above,Left,1,574.75
S180,M,B2,BT30,T158,Incongruent,Double,Below,Left,1,533.26
S180,M,B2,BT31,T159,Incongruent,Spatial,Above,Left,1,462.43
S180,M,B2,BT32,T160,Congruent,None,Below,Left,1,458.51
S180,M,B2,BT33,T161,Congruent,Double,Below,Right,1,573.05
S180,M,B2,BT34,T162,Congruent,Spatial,Above,Right,1,471.94
S180,M,B2,BT35,T163,Congruent,Central,Above,Right,1,530.39
S180,M,B2,BT36,T164,Incongruent,None,Below,Left,1,519.94
S180,M,B2,BT37,T165,Incongruent,Double,Above,Left,0,406.05
S180,M,B2,BT38,T166,Congruent,Spatial,Above,Left,1,428.11
S180,M,B2,BT39,T167,Congruent,Spatial,Above,Right,1,427.24
S180,M,B2,BT40,T168,Congruent,Spatial,Above,Left,1,409.51
S180,M,B2,BT41,T169,Congruent,Central,Above,Right,1,501.65
S180,M,B2,BT42,T170,Congruent,Central,Below,Right,1,533.73
S180,M,B2,BT43,T171,Incongruent,None,Above,Left,1,586.38
S180,M,B2,BT44,T172,Congruent,Spatial,Above,Right,1,426.26
S180,M,B2,BT45,T173,Congruent,Spatial,Below,Right,1,515.08
S180,M,B2,BT46,T174,Incongruent,Double,Below,Right,1,464.55
S180,M,B2,BT47,T175,Congruent,Double,Above,Right,1,400.77
S180,M,B2,BT48,T176,Incongruent,Central,Below,Right,1,483.34
S180,M,B2,BT49,T177,Incongruent,Double,Below,Left,1,661.9
S180,M,B2,BT50,T178,Congruent,Central,Below,Right,1,621.59
S180,M,B2,BT51,T179,Incongruent,None,Above,Left,1,568.49
S180,M,B2,BT52,T180,Incongruent,Central,Above,Right,1,826.73
S180,M,B2,BT53,T181,Incongruent,Spatial,Below,Left,1,617.18
S180,M,B2,BT54,T182,Incongruent,Spatial,Above,Left,1,414.23
S180,M,B2,BT55,T183,Congruent,Spatial,Above,Left,1,430.53
S180,M,B2,BT56,T184,Incongruent,None,Below,Right,0,739.24
S180,M,B2,BT57,T185,Incongruent,Spatial,Below,Left,1,635.4
S180,M,B2,BT58,T186,Congruent,Double,Below,Right,1,582.61
S180,M,B2,BT59,T187,Congruent,None,Above,Right,1,672.42
S180,M,B2,BT60,T188,Incongruent,Double,Below,Right,1,688.53
S180,M,B2,BT61,T189,Incongruent,None,Above,Left,1,599.14
S180,M,B2,BT62,T190,Incongruent,Spatial,Below,Left,1,552.78
S180,M,B2,BT63,T191,Incongruent,Spatial,Below,Right,1,645.69
S180,M,B2,BT64,T192,Congruent,None,Below,Right,1,563.02
S180,M,B2,BT65,T193,Congruent,Spatial,Below,Left,1,562.86
S180,M,B2,BT66,T194,Congruent,None,Below,Left,1,510.29
S180,M,B2,BT67,T195,Congruent,None,Above,Left,1,587.28
S180,M,B2,BT68,T196,Incongruent,Spatial,Above,Right,1,607.56
S180,M,B2,BT69,T197,Congruent,Double,Above,Left,1,445.2
S180,M,B2,BT70,T198,Incongruent,None,Below,Left,0,678.35
S180,M,B2,BT71,T199,Incongruent,Central,Below,Left,1,628.63
S180,M,B2,BT72,T200,Incongruent,None,Above,Right,1,828.57
S180,M,B2,BT73,T201,Incongruent,Central,Below,Left,1,553.23
S180,M,B2,BT74,T202,Congruent,None,Above,Right,1,577.35
S180,M,B2,BT75,T203,Incongruent,Central,Above,Right,1,746.95
S180,M,B2,BT76,T204,Congruent,None,Above,Left,1,525.36
S180,M,B2,BT77,T205,Congruent,Double,Above,Left,1,473.16
S180,M,B2,BT78,T206,Congruent,Double,Above,Right,1,500.32
S180,M,B2,BT79,T207,Incongruent,Central,Above,Left,1,564.14
S180,M,B2,BT80,T208,Incongruent,Central,Below,Right,1,683.96
S180,M,B2,BT81,T209,Congruent,Double,Above,Right,1,422.84
S180,M,B2,BT82,T210,Congruent,Central,Below,Left,1,549.95
S180,M,B2,BT83,T211,Incongruent,Double,Above,Right,1,447.93
S180,M,B2,BT84,T212,Congruent,Spatial,Below,Right,1,455.82
S180,M,B2,BT85,T213,Incongruent,None,Below,Right,1,828.97
S180,M,B2,BT86,T214,Congruent,Double,Below,Left,1,620.66
S180,M,B2,BT87,T215,Incongruent,Central,Above,Left,1,641.69
S180,M,B2,BT88,T216,Incongruent,Spatial,Above,Right,1,486.71
S180,M,B2,BT89,T217,Incongruent,Double,Above,Left,1,736.95
S180,M,B2,BT90,T218,Incongruent,Central,Below,Right,1,648.33
S180,M,B2,BT91,T219,Congruent,None,Above,Left,1,603.46
S180,M,B2,BT92,T220,Congruent,None,Above,Right,1,717.79
S180,M,B2,BT93,T221,Congruent,Double,Below,Left,1,566.45
S180,M,B2,BT94,T222,Incongruent,Spatial,Below,Right,1,637.41
S180,M,B2,BT95,T223,Congruent,Central,Above,Right,1,648.15
S180,M,B2,BT96,T224,Incongruent,Spatial,Above,Left,1,566.16
S180,M,B3,BT1,T225,Congruent,Double,Above,Right,1,620.44
S180,M,B3,BT2,T226,Congruent,Central,Above,Right,1,542.03
S180,M,B3,BT3,T227,Congruent,Double,Above,Right,1,427.35
S180,M,B3,BT4,T228,Incongruent,Central,Below,Right,1,558.32
S180,M,B3,BT5,T229,Incongruent,Spatial,Above,Left,1,496.67
S180,M,B3,BT6,T230,Congruent,None,Above,Right,1,468.02
S180,M,B3,BT7,T231,Incongruent,None,Below,Right,1,722.67
S180,M,B3,BT8,T232,Incongruent,Spatial,Above,Left,1,441.99
S180,M,B3,BT9,T233,Congruent,Spatial,Below,Left,1,499.78
S180,M,B3,BT10,T234,Congruent,None,Above,Left,1,484.83
S180,M,B3,BT11,T235,Congruent,Double,Above,Right,1,416.77
S180,M,B3,BT12,T236,Congruent,Central,Below,Left,1,435.39
S180,M,B3,BT13,T237,Incongruent,Double,Below,Left,1,487.25
S180,M,B3,BT14,T238,Congruent,Spatial,Above,Left,1,349.65
S180,M,B3,BT15,T239,Congruent,None,Above,Left,1,405.17
S180,M,B3,BT16,T240,Incongruent,Central,Above,Right,1,509.8
S180,M,B3,BT17,T241,Incongruent,Spatial,Below,Right,1,707.67
S180,M,B3,BT18,T242,Congruent,Double,Below,Right,1,487.22
S180,M,B3,BT19,T243,Congruent,Spatial,Below,Right,1,678.79
S180,M,B3,BT20,T244,Incongruent,Double,Above,Left,1,474.95
S180,M,B3,BT21,T245,Congruent,Double,Below,Right,1,473.75
S180,M,B3,BT22,T246,Incongruent,Double,Below,Right,0,681.64
S180,M,B3,BT23,T247,Congruent,Spatial,Above,Right,1,534.61
S180,M,B3,BT24,T248,Incongruent,Spatial,Below,Left,1,556.87
S180,M,B3,BT25,T249,Incongruent,None,Above,Left,0,423.1
S180,M,B3,BT26,T250,Congruent,Double,Below,Left,1,561.18
S180,M,B3,BT27,T251,Incongruent,Central,Below,Right,1,619.96
S180,M,B3,BT28,T252,Incongruent,Double,Above,Right,1,588.99
S180,M,B3,BT29,T253,Incongruent,Central,Above,Left,1,571.17
S180,M,B3,BT30,T254,Congruent,None,Above,Right,1,623.27
S180,M,B3,BT31,T255,Incongruent,Spatial,Above,Left,1,495.87
S180,M,B3,BT32,T256,Incongruent,None,Below,Right,1,680.8
S180,M,B3,BT33,T257,Incongruent,None,Above,Right,1,643.37
S180,M,B3,BT34,T258,Incongruent,Central,Above,Right,1,499.87
S180,M,B3,BT35,T259,Congruent,Spatial,Above,Left,1,406.34
S180,M,B3,BT36,T260,Incongruent,None,Above,Right,1,525.39
S180,M,B3,BT37,T261,Incongruent,Spatial,Above,Right,1,464.85
S180,M,B3,BT38,T262,Incongruent,None,Below,Left,0,733.33
S180,M,B3,BT39,T263,Congruent,Central,Below,Left,1,616.26
S180,M,B3,BT40,T264,Incongruent,None,Above,Right,1,635.74
S180,M,B3,BT41,T265,Incongruent,None,Above,Left,1,598.98
S180,M,B3,BT42,T266,Incongruent,Spatial,Above,Right,1,499.02
S180,M,B3,BT43,T267,Congruent,None,Below,Right,1,694.43
S180,M,B3,BT44,T268,Congruent,None,Below,Right,1,571.03
S180,M,B3,BT45,T269,Congruent,Double,Above,Left,1,480.65
S180,M,B3,BT46,T270,Congruent,Central,Above,Left,1,423.73
S180,M,B3,BT47,T271,Congruent,Central,Above,Left,1,423.47
S180,M,B3,BT48,T272,Congruent,None,Below,Left,1,572.68
S180,M,B3,BT49,T273,Incongruent,Double,Above,Right,1,632.02
S180,M,B3,BT50,T274,Congruent,Spatial,Below,Right,1,535.66
S180,M,B3,BT51,T275,Incongruent,Central,Below,Left,1,641.22
S180,M,B3,BT52,T276,Incongruent,None,Above,Left,1,601.78
S180,M,B3,BT53,T277,Incongruent,Central,Below,Left,1,598.51
S180,M,B3,BT54,T278,Incongruent,None,Below,Right,1,664.83
S180,M,B3,BT55,T279,Incongruent,Central,Above,Right,1,578.24
S180,M,B3,BT56,T280,Congruent,Central,Below,Right,1,541.35
S180,M,B3,BT57,T281,Incongruent,Double,Above,Right,1,511.05
S180,M,B3,BT58,T282,Congruent,None,Below,Right,1,520.75
S180,M,B3,BT59,T283,Congruent,Central,Above,Left,1,490.57
S180,M,B3,BT60,T284,Congruent,Spatial,Above,Right,1,487.18
S180,M,B3,BT61,T285,Congruent,None,Below,Left,1,559.74
S180,M,B3,BT62,T286,Incongruent,Central,Below,Left,1,679.05
S180,M,B3,BT63,T287,Congruent,Spatial,Above,Right,1,456.55
S180,M,B3,BT64,T288,Congruent,Double,Above,Left,1,433.46
S180,M,B3,BT65,T289,Congruent,Central,Below,Left,1,626.3
S180,M,B3,BT66,T290,Incongruent,Central,Below,Right,1,709.62
S180,M,B3,BT67,T291,Incongruent,Double,Below,Right,1,630.36
S180,M,B3,BT68,T292,Incongruent,Double,Below,Right,1,873.38
S180,M,B3,BT69,T293,Congruent,Spatial,Above,Left,1,468.5
S180,M,B3,BT70,T294,Congruent,None,Above,Right,1,508.51
S180,M,B3,BT71,T295,Incongruent,Double,Above,Left,1,565.55
S180,M,B3,BT72,T296,Congruent,Spatial,Below,Left,1,668.95
S180,M,B3,BT73,T297,Incongruent,Central,Above,Left,1,489.87
S180,M,B3,BT74,T298,Incongruent,Central,Above,Left,1,473.78
S180,M,B3,BT75,T299,Incongruent,None,Below,Left,1,547.65
S180,M,B3,BT76,T300,Congruent,None,Above,Left,1,418.78
S180,M,B3,BT77,T301,Incongruent,Double,Above,Left,1,449.29
S180,M,B3,BT78,T302,Congruent,Central,Above,Right,1,984.44
S180,M,B3,BT79,T303,Congruent,Spatial,Below,Left,1,580.3
S180,M,B3,BT80,T304,Congruent,Spatial,Below,Right,1,534.53
S180,M,B3,BT81,T305,Congruent,Double,Above,Left,1,458.59
S180,M,B3,BT82,T306,Congruent,None,Below,Left,1,568.78
S180,M,B3,BT83,T307,Incongruent,Spatial,Below,Right,1,639.17
S180,M,B3,BT84,T308,Congruent,Double,Below,Right,1,583.54
S180,M,B3,BT85,T309,Incongruent,Double,Below,Left,0,438.03
S180,M,B3,BT86,T310,Congruent,Double,Below,Left,1,551.5
S180,M,B3,BT87,T311,Incongruent,Spatial,Below,Right,1,698.46
S180,M,B3,BT88,T312,Incongruent,Spatial,Above,Right,0,556.5
S180,M,B3,BT89,T313,Congruent,Central,Below,Right,1,577.36
S180,M,B3,BT90,T314,Incongruent,None,Below,Left,1,1033.33
S180,M,B3,BT91,T315,Incongruent,Double,Below,Left,1,659.05
S180,M,B3,BT92,T316,Congruent,Central,Below,Right,1,560.15
S180,M,B3,BT93,T317,Incongruent,Spatial,Below,Left,1,574.54
S180,M,B3,BT94,T318,Congruent,Double,Below,Left,1,519.15
S180,M,B3,BT95,T319,Congruent,Central,Above,Right,1,599.92
S180,M,B3,BT96,T320,Incongruent,Spatial,Below,Left,1,577.65
S181,B,B1,BT1,T33,Incongruent,Spatial,Above,Right,1,788.32
S181,B,B1,BT2,T34,Incongruent,Spatial,Below,Left,1,700.07
S181,B,B1,BT3,T35,Incongruent,Spatial,Below,Right,1,475.57
S181,B,B1,BT4,T36,Congruent,Double,Above,Left,1,536.89
S181,B,B1,BT5,T37,Incongruent,Central,Below,Right,1,627.83
S181,B,B1,BT6,T38,Incongruent,Double,Above,Right,1,451.07
S181,B,B1,BT7,T39,Incongruent,Double,Above,Right,1,564.84
S181,B,B1,BT8,T40,Congruent,None,Above,Left,1,603.44
S181,B,B1,BT9,T41,Congruent,None,Below,Right,1,459.3
S181,B,B1,BT10,T42,Congruent,Double,Below,Right,1,597.39
S181,B,B1,BT11,T43,Incongruent,None,Above,Right,1,612.7
S181,B,B1,BT12,T44,Incongruent,None,Below,Right,1,654.87
S181,B,B1,BT13,T45,Incongruent,None,Above,Right,1,500.9
S181,B,B1,BT14,T46,Congruent,Double,Below,Left,1,565.94
S181,B,B1,BT15,T47,Congruent,None,Below,Left,1,544.71
S181,B,B1,BT16,T48,Incongruent,Spatial,Below,Left,1,500.13
S181,B,B1,BT17,T49,Congruent,Double,Above,Right,1,943.48
S181,B,B1,BT18,T50,Incongruent,Spatial,Below,Left,1,593.4
S181,B,B1,BT19,T51,Congruent,Central,Below,Left,1,582.13
S181,B,B1,BT20,T52,Congruent,Double,Above,Left,1,654.33
S181,B,B1,BT21,T53,Congruent,Central,Below,Right,1,503.92
S181,B,B1,BT22,T54,Incongruent,None,Above,Left,1,529.3
S181,B,B1,BT23,T55,Incongruent,Double,Above,Left,1,574.44
S181,B,B1,BT24,T56,Congruent,None,Above,Left,1,483.72
S181,B,B1,BT25,T57,Incongruent,None,Above,Right,1,535.85
S181,B,B1,BT26,T58,Congruent,Central,Above,Right,1,478.49
S181,B,B1,BT27,T59,Congruent,Spatial,Below,Right,1,454.17
S181,B,B1,BT28,T60,Congruent,None,Below,Left,1,649.21
S181,B,B1,BT29,T61,Congruent,Double,Above,Right,1,654.9
S181,B,B1,BT30,T62,Congruent,None,Above,Left,1,564.46
S181,B,B1,BT31,T63,Congruent,Central,Above,Right,1,517.14
S181,B,B1,BT32,T64,Incongruent,Central,Below,Left,1,606
S181,B,B1,BT33,T65,Incongruent,Spatial,Above,Left,1,472.64
S181,B,B1,BT34,T66,Incongruent,Double,Below,Left,1,415.14
S181,B,B1,BT35,T67,Incongruent,Central,Below,Right,1,614.38
S181,B,B1,BT36,T68,Congruent,None,Below,Right,1,607.23
S181,B,B1,BT37,T69,Congruent,Spatial,Below,Right,1,427.29
S181,B,B1,BT38,T70,Incongruent,Spatial,Above,Left,1,459.99
S181,B,B1,BT39,T71,Incongruent,Double,Below,Left,1,598.55
S181,B,B1,BT40,T72,Incongruent,None,Above,Left,1,644.12
S181,B,B1,BT41,T73,Congruent,Spatial,Above,Right,1,484.14
S181,B,B1,BT42,T74,Incongruent,Double,Above,Right,1,636.28
S181,B,B1,BT43,T75,Incongruent,Spatial,Above,Right,1,599.06
S181,B,B1,BT44,T76,Congruent,Spatial,Above,Right,1,714.77
S181,B,B1,BT45,T77,Incongruent,Spatial,Above,Left,1,455.49
S181,B,B1,BT46,T78,Incongruent,None,Below,Left,1,790.55
S181,B,B1,BT47,T79,Congruent,Central,Above,Right,1,471.72
S181,B,B1,BT48,T80,Congruent,Central,Below,Right,1,541.02
S181,B,B1,BT49,T81,Congruent,None,Above,Right,1,587.25
S181,B,B1,BT50,T82,Congruent,Spatial,Above,Right,1,420.81
S181,B,B1,BT51,T83,Congruent,Spatial,Below,Left,1,563.49
S181,B,B1,BT52,T84,Congruent,Central,Below,Right,1,606.28
S181,B,B1,BT53,T85,Congruent,Double,Below,Right,1,692.41
S181,B,B1,BT54,T86,Incongruent,Double,Above,Left,1,409.74
S181,B,B1,BT55,T87,Incongruent,None,Above,Left,1,618.93
S181,B,B1,BT56,T88,Incongruent,Central,Above,Right,1,648.7
S181,B,B1,BT57,T89,Incongruent,None,Below,Left,1,675.43
S181,B,B1,BT58,T90,Congruent,Central,Above,Left,1,539.46
S181,B,B1,BT59,T91,Congruent,None,Below,Left,1,542.9
S181,B,B1,BT60,T92,Incongruent,Central,Above,Left,1,569.65
S181,B,B1,BT61,T93,Congruent,Central,Below,Left,1,423.92
S181,B,B1,BT62,T94,Incongruent,Double,Below,Right,1,736.34
S181,B,B1,BT63,T95,Congruent,None,Above,Right,1,563.92
S181,B,B1,BT64,T96,Congruent,Double,Below,Right,1,527.9
S181,B,B1,BT65,T97,Incongruent,Central,Above,Left,1,724.35
S181,B,B1,BT66,T98,Incongruent,Central,Above,Left,1,548.73
S181,B,B1,BT67,T99,Congruent,Double,Below,Left,1,496.21
S181,B,B1,BT68,T100,Incongruent,Spatial,Below,Right,1,586.53
S181,B,B1,BT69,T101,Incongruent,None,Below,Right,1,620.21
S181,B,B1,BT70,T102,Congruent,Central,Above,Left,1,564.2
S181,B,B1,BT71,T103,Congruent,Central,Above,Left,1,614.69
S181,B,B1,BT72,T104,Incongruent,Spatial,Below,Right,1,476.03
S181,B,B1,BT73,T105,Incongruent,Double,Above,Left,1,589.94
S181,B,B1,BT74,T106,Incongruent,Spatial,Above,Right,1,540.99
S181,B,B1,BT75,T107,Congruent,Double,Above,Left,1,565.05
S181,B,B1,BT76,T108,Congruent,Spatial,Above,Left,1,479.41
S181,B,B1,BT77,T109,Incongruent,None,Below,Left,1,596.63
S181,B,B1,BT78,T110,Congruent,Double,Below,Left,1,756.99
S181,B,B1,BT79,T111,Incongruent,Double,Below,Right,1,718.25
S181,B,B1,BT80,T112,Congruent,Spatial,Below,Left,1,639.52
S181,B,B1,BT81,T113,Congruent,Spatial,Above,Left,1,434.57
S181,B,B1,BT82,T114,Incongruent,Central,Above,Right,1,598.45
S181,B,B1,BT83,T115,Incongruent,Double,Below,Right,1,679.51
S181,B,B1,BT84,T116,Congruent,Spatial,Above,Left,1,418.03
S181,B,B1,BT85,T117,Incongruent,Central,Below,Right,1,598.31
S181,B,B1,BT86,T118,Incongruent,Double,Below,Left,0,559.89
S181,B,B1,BT87,T119,Congruent,Central,Below,Left,1,581.01
S181,B,B1,BT88,T120,Incongruent,Central,Below,Left,1,469.68
S181,B,B1,BT89,T121,Incongruent,Central,Above,Right,1,560.69
S181,B,B1,BT90,T122,Incongruent,None,Below,Right,1,622.04
S181,B,B1,BT91,T123,Congruent,Spatial,Below,Left,1,593.58
S181,B,B1,BT92,T124,Congruent,Spatial,Below,Right,1,542.08
S181,B,B1,BT93,T125,Congruent,None,Above,Right,1,450.45
S181,B,B1,BT94,T126,Congruent,None,Below,Right,1,468.56
S181,B,B1,BT95,T127,Incongruent,Central,Below,Left,1,669.66
S181,B,B1,BT96,T128,Congruent,Double,Above,Right,1,824.02
S181,B,B2,BT1,T129,Congruent,Central,Below,Right,1,993.9
S181,B,B2,BT2,T130,Incongruent,Central,Above,Left,1,696.96
S181,B,B2,BT3,T131,Congruent,Spatial,Below,Right,1,456
S181,B,B2,BT4,T132,Incongruent,Double,Above,Left,1,697
S181,B,B2,BT5,T133,Incongruent,Spatial,Below,Left,1,626.03
S181,B,B2,BT6,T134,Congruent,Double,Above,Right,1,412.13
S181,B,B2,BT7,T135,Incongruent,Central,Above,Right,1,597.03
S181,B,B2,BT8,T136,Congruent,None,Above,Right,1,535.61
S181,B,B2,BT9,T137,Incongruent,Spatial,Above,Right,1,521.29
S181,B,B2,BT10,T138,Congruent,Spatial,Below,Right,1,417.16
S181,B,B2,BT11,T139,Incongruent,Spatial,Below,Left,1,519.02
S181,B,B2,BT12,T140,Congruent,Double,Above,Left,1,501.23
S181,B,B2,BT13,T141,Incongruent,Central,Below,Left,1,520.13
S181,B,B2,BT14,T142,Incongruent,Double,Below,Left,1,515.56
S181,B,B2,BT15,T143,Incongruent,Double,Above,Left,1,501.15
S181,B,B2,BT16,T144,Congruent,None,Below,Right,1,569.61
S181,B,B2,BT17,T145,Congruent,Double,Below,Right,1,561.95
S181,B,B2,BT18,T146,Incongruent,None,Above,Left,1,583.97
S181,B,B2,BT19,T147,Congruent,Central,Below,Right,1,470.06
S181,B,B2,BT20,T148,Congruent,Central,Above,Left,1,432.68
S181,B,B2,BT21,T149,Congruent,None,Below,Left,1,527.98
S181,B,B2,BT22,T150,Congruent,Spatial,Above,Left,1,457.27
S181,B,B2,BT23,T151,Incongruent,None,Above,Right,1,788.38
S181,B,B2,BT24,T152,Incongruent,Central,Below,Right,0,545.59
S181,B,B2,BT25,T153,Congruent,Spatial,Above,Right,1,355.5
S181,B,B2,BT26,T154,Congruent,None,Above,Left,1,497.35
S181,B,B2,BT27,T155,Incongruent,Spatial,Above,Left,1,500.25
S181,B,B2,BT28,T156,Incongruent,Spatial,Below,Right,1,499.7
S181,B,B2,BT29,T157,Incongruent,None,Below,Left,1,738.32
S181,B,B2,BT30,T158,Incongruent,Double,Below,Right,1,654.26
S181,B,B2,BT31,T159,Congruent,None,Above,Left,1,537.09
S181,B,B2,BT32,T160,Congruent,Central,Above,Right,1,513.13
S181,B,B2,BT33,T161,Incongruent,None,Below,Right,1,585.17
S181,B,B2,BT34,T162,Congruent,Spatial,Above,Right,1,451.98
S181,B,B2,BT35,T163,Congruent,Double,Above,Left,1,594.38
S181,B,B2,BT36,T164,Incongruent,None,Below,Right,1,653.44
S181,B,B2,BT37,T165,Congruent,Spatial,Below,Right,1,626.63
S181,B,B2,BT38,T166,Congruent,Spatial,Above,Left,1,553.41
S181,B,B2,BT39,T167,Congruent,None,Below,Left,1,532.55
S181,B,B2,BT40,T168,Congruent,None,Below,Right,1,508.65
S181,B,B2,BT41,T169,Congruent,Central,Below,Left,1,531.46
S181,B,B2,BT42,T170,Congruent,Double,Below,Right,1,437.95
S181,B,B2,BT43,T171,Congruent,Central,Above,Right,1,653.92
S181,B,B2,BT44,T172,Congruent,Central,Below,Left,1,474.65
S181,B,B2,BT45,T173,Incongruent,Spatial,Above,Right,1,451.21
S181,B,B2,BT46,T174,Incongruent,Spatial,Above,Left,1,511.06
S181,B,B2,BT47,T175,Incongruent,Central,Below,Left,1,707.15
S181,B,B2,BT48,T176,Incongruent,Double,Below,Left,1,621.02
S181,B,B2,BT49,T177,Incongruent,Central,Above,Right,1,687.85
S181,B,B2,BT50,T178,Congruent,Double,Above,Left,1,644.7
S181,B,B2,BT51,T179,Congruent,Central,Above,Left,1,465.11
S181,B,B2,BT52,T180,Congruent,Spatial,Below,Left,1,511.46
S181,B,B2,BT53,T181,Incongruent,Central,Above,Left,1,548.26
S181,B,B2,BT54,T182,Congruent,None,Above,Left,1,797.27
S181,B,B2,BT55,T183,Incongruent,Double,Below,Right,1,711.65
S181,B,B2,BT56,T184,Incongruent,Double,Below,Left,1,576.02
S181,B,B2,BT57,T185,Congruent,Spatial,Below,Left,1,453.59
S181,B,B2,BT58,T186,Incongruent,Spatial,Above,Left,1,454.41
S181,B,B2,BT59,T187,Incongruent,Spatial,Below,Right,1,534.96
S181,B,B2,BT60,T188,Incongruent,Central,Above,Left,1,711.33
S181,B,B2,BT61,T189,Incongruent,None,Below,Right,1,787.93
S181,B,B2,BT62,T190,Incongruent,None,Above,Left,1,854.69
S181,B,B2,BT63,T191,Congruent,Double,Below,Right,1,585.81
S181,B,B2,BT64,T192,Congruent,Spatial,Above,Left,1,575.66
S181,B,B2,BT65,T193,Incongruent,Central,Below,Left,1,662.54
S181,B,B2,BT66,T194,Incongruent,Spatial,Below,Left,1,537.4
S181,B,B2,BT67,T195,Congruent,Central,Below,Right,1,644.59
S181,B,B2,BT68,T196,Incongruent,Double,Above,Left,1,588.87
S181,B,B2,BT69,T197,Incongruent,Spatial,Above,Right,1,559.31
S181,B,B2,BT70,T198,Incongruent,Central,Below,Right,1,556.93
S181,B,B2,BT71,T199,Congruent,Double,Below,Left,1,507.51
S181,B,B2,BT72,T200,Congruent,Central,Above,Right,1,521.31
S181,B,B2,BT73,T201,Incongruent,Double,Above,Right,1,544.97
S181,B,B2,BT74,T202,Congruent,Spatial,Below,Left,1,409.22
S181,B,B2,BT75,T203,Congruent,Double,Below,Left,1,499.62
S181,B,B2,BT76,T204,Congruent,None,Above,Right,1,779.16
S181,B,B2,BT77,T205,Incongruent,None,Above,Right,1,576.63
S181,B,B2,BT78,T206,Incongruent,Central,Above,Right,1,563.98
S181,B,B2,BT79,T207,Congruent,Spatial,Above,Right,1,438.34
S181,B,B2,BT80,T208,Congruent,Central,Above,Left,1,545.32
S181,B,B2,BT81,T209,Incongruent,Double,Below,Right,1,648.91
S181,B,B2,BT82,T210,Incongruent,None,Below,Left,1,649.17
S181,B,B2,BT83,T211,Incongruent,None,Above,Left,1,749.35
S181,B,B2,BT84,T212,Congruent,Double,Above,Right,1,471.27
S181,B,B2,BT85,T213,Incongruent,Double,Above,Right,1,505.15
S181,B,B2,BT86,T214,Incongruent,None,Above,Right,1,624.94
S181,B,B2,BT87,T215,Congruent,None,Below,Left,1,459.03
S181,B,B2,BT88,T216,Congruent,Double,Below,Left,1,463.21
S181,B,B2,BT89,T217,Congruent,None,Below,Right,1,486.75
S181,B,B2,BT90,T218,Incongruent,None,Below,Left,1,493.98
S181,B,B2,BT91,T219,Congruent,None,Above,Right,1,524.33
S181,B,B2,BT92,T220,Congruent,Double,Above,Right,1,548.73
S181,B,B2,BT93,T221,Incongruent,Double,Above,Right,1,530.07
